geo_id,tract_name,hs_grad_or_higher,bachelors_or_higher,bachelors_degree,graduate_degree,year
1400000US17031251900,"Census Tract 2519, Cook County, Illinois",2085,211,157,54,2018
1400000US17031252000,"Census Tract 2520, Cook County, Illinois",3240,383,307,76,2018
1400000US17031252101,"Census Tract 2521.01, Cook County, Illinois",747,164,105,59,2018
1400000US17031252102,"Census Tract 2521.02, Cook County, Illinois",3644,391,257,134,2018
1400000US17031252201,"Census Tract 2522.01, Cook County, Illinois",1616,267,202,65,2018
1400000US17031252202,"Census Tract 2522.02, Cook County, Illinois",2033,273,205,68,2018
1400000US17031260100,"Census Tract 2601, Cook County, Illinois",543,52,39,13,2018
1400000US17031260200,"Census Tract 2602, Cook County, Illinois",451,34,26,8,2018
1400000US17031260300,"Census Tract 2603, Cook County, Illinois",611,64,64,0,2018
1400000US17031260400,"Census Tract 2604, Cook County, Illinois",472,30,24,6,2018
1400000US17031260500,"Census Tract 2605, Cook County, Illinois",631,35,14,21,2018
1400000US17031260600,"Census Tract 2606, Cook County, Illinois",728,35,28,7,2018
1400000US17031260700,"Census Tract 2607, Cook County, Illinois",782,41,18,23,2018
1400000US17031260800,"Census Tract 2608, Cook County, Illinois",1091,110,54,56,2018
1400000US17031260900,"Census Tract 2609, Cook County, Illinois",714,26,20,6,2018
1400000US17031261000,"Census Tract 2610, Cook County, Illinois",1096,124,90,34,2018
1400000US17031270500,"Census Tract 2705, Cook County, Illinois",556,72,66,6,2018
1400000US17031271200,"Census Tract 2712, Cook County, Illinois",662,89,78,11,2018
1400000US17031271300,"Census Tract 2713, Cook County, Illinois",450,60,33,27,2018
1400000US17031271400,"Census Tract 2714, Cook County, Illinois",604,140,104,36,2018
1400000US17031271500,"Census Tract 2715, Cook County, Illinois",812,139,92,47,2018
1400000US17031271800,"Census Tract 2718, Cook County, Illinois",304,20,0,20,2018
1400000US17031280100,"Census Tract 2801, Cook County, Illinois",5814,5316,2842,2474,2018
1400000US17031280400,"Census Tract 2804, Cook County, Illinois",773,211,116,95,2018
1400000US17031280800,"Census Tract 2808, Cook County, Illinois",535,133,82,51,2018
1400000US17031280900,"Census Tract 2809, Cook County, Illinois",420,118,91,27,2018
1400000US17031281900,"Census Tract 2819, Cook County, Illinois",4620,4213,2057,2156,2018
1400000US17031282700,"Census Tract 2827, Cook County, Illinois",1289,582,381,201,2018
1400000US17031282800,"Census Tract 2828, Cook County, Illinois",1017,646,350,296,2018
1400000US17031283100,"Census Tract 2831, Cook County, Illinois",1641,1100,560,540,2018
1400000US17031283200,"Census Tract 2832, Cook County, Illinois",950,721,350,371,2018
1400000US17031283800,"Census Tract 2838, Cook County, Illinois",2302,1505,860,645,2018
1400000US17031290900,"Census Tract 2909, Cook County, Illinois",1582,218,140,78,2018
1400000US17031291200,"Census Tract 2912, Cook County, Illinois",968,199,174,25,2018
1400000US17031291600,"Census Tract 2916, Cook County, Illinois",464,122,67,55,2018
1400000US17031292200,"Census Tract 2922, Cook County, Illinois",1223,239,186,53,2018
1400000US17031292400,"Census Tract 2924, Cook County, Illinois",981,141,97,44,2018
1400000US17031292500,"Census Tract 2925, Cook County, Illinois",2054,449,288,161,2018
1400000US17031300500,"Census Tract 3005, Cook County, Illinois",816,183,144,39,2018
1400000US17031300600,"Census Tract 3006, Cook County, Illinois",1156,295,246,49,2018
1400000US17031300700,"Census Tract 3007, Cook County, Illinois",1042,317,216,101,2018
1400000US17031300800,"Census Tract 3008, Cook County, Illinois",878,116,95,21,2018
1400000US17031300900,"Census Tract 3009, Cook County, Illinois",1050,147,125,22,2018
1400000US17031301100,"Census Tract 3011, Cook County, Illinois",750,186,125,61,2018
1400000US17031301200,"Census Tract 3012, Cook County, Illinois",1287,169,149,20,2018
1400000US17031301600,"Census Tract 3016, Cook County, Illinois",1442,328,260,68,2018
1400000US17031301701,"Census Tract 3017.01, Cook County, Illinois",1439,194,147,47,2018
1400000US17031301702,"Census Tract 3017.02, Cook County, Illinois",1414,130,108,22,2018
1400000US17031301801,"Census Tract 3018.01, Cook County, Illinois",1184,198,149,49,2018
1400000US17031301802,"Census Tract 3018.02, Cook County, Illinois",1095,198,173,25,2018
1400000US17031301803,"Census Tract 3018.03, Cook County, Illinois",1612,192,133,59,2018
1400000US17031310200,"Census Tract 3102, Cook County, Illinois",1141,668,431,237,2018
1400000US17031310300,"Census Tract 3103, Cook County, Illinois",999,527,299,228,2018
1400000US17031310400,"Census Tract 3104, Cook County, Illinois",611,396,227,169,2018
1400000US17031310500,"Census Tract 3105, Cook County, Illinois",777,300,195,105,2018
1400000US17031310600,"Census Tract 3106, Cook County, Illinois",2271,1166,716,450,2018
1400000US17031310700,"Census Tract 3107, Cook County, Illinois",729,243,147,96,2018
1400000US17031310800,"Census Tract 3108, Cook County, Illinois",1887,691,538,153,2018
1400000US17031310900,"Census Tract 3109, Cook County, Illinois",2088,801,603,198,2018
1400000US17031320100,"Census Tract 3201, Cook County, Illinois",11584,9763,4698,5065,2018
1400000US17031320400,"Census Tract 3204, Cook County, Illinois",1030,939,315,624,2018
1400000US17031320600,"Census Tract 3206, Cook County, Illinois",4003,3225,1349,1876,2018
1400000US17031330100,"Census Tract 3301, Cook County, Illinois",16015,12361,5397,6964,2018
1400000US17031330200,"Census Tract 3302, Cook County, Illinois",2581,1789,906,883,2018
1400000US17031340300,"Census Tract 3403, Cook County, Illinois",919,246,158,88,2018
1400000US17031340400,"Census Tract 3404, Cook County, Illinois",1058,355,233,122,2018
1400000US17031340500,"Census Tract 3405, Cook County, Illinois",1002,357,194,163,2018
1400000US17031340600,"Census Tract 3406, Cook County, Illinois",302,52,30,22,2018
1400000US17031350100,"Census Tract 3501, Cook County, Illinois",1886,1326,617,709,2018
1400000US17031350400,"Census Tract 3504, Cook County, Illinois",660,52,37,15,2018
1400000US17031351000,"Census Tract 3510, Cook County, Illinois",2932,1675,1013,662,2018
1400000US17031351100,"Census Tract 3511, Cook County, Illinois",812,160,125,35,2018
1400000US17031351400,"Census Tract 3514, Cook County, Illinois",916,255,177,78,2018
1400000US17031351500,"Census Tract 3515, Cook County, Illinois",439,202,94,108,2018
1400000US17031360200,"Census Tract 3602, Cook County, Illinois",644,103,82,21,2018
1400000US17031380100,"Census Tract 3801, Cook County, Illinois",971,405,228,177,2018
1400000US17031380200,"Census Tract 3802, Cook County, Illinois",1276,531,326,205,2018
1400000US17031380500,"Census Tract 3805, Cook County, Illinois",353,52,35,17,2018
1400000US17031380700,"Census Tract 3807, Cook County, Illinois",800,156,46,110,2018
1400000US17031381200,"Census Tract 3812, Cook County, Illinois",1104,476,216,260,2018
1400000US17031381400,"Census Tract 3814, Cook County, Illinois",821,215,133,82,2018
1400000US17031381500,"Census Tract 3815, Cook County, Illinois",198,64,58,6,2018
1400000US17031381700,"Census Tract 3817, Cook County, Illinois",0,0,0,0,2018
1400000US17031381800,"Census Tract 3818, Cook County, Illinois",885,381,219,162,2018
1400000US17031381900,"Census Tract 3819, Cook County, Illinois",743,236,148,88,2018
1400000US17031390100,"Census Tract 3901, Cook County, Illinois",833,476,260,216,2018
1400000US17031390200,"Census Tract 3902, Cook County, Illinois",1152,751,345,406,2018
1400000US17031390300,"Census Tract 3903, Cook County, Illinois",1632,692,458,234,2018
1400000US17031390400,"Census Tract 3904, Cook County, Illinois",1762,771,407,364,2018
1400000US17031390500,"Census Tract 3905, Cook County, Illinois",1046,759,282,477,2018
1400000US17031390600,"Census Tract 3906, Cook County, Illinois",1152,951,306,645,2018
1400000US17031390700,"Census Tract 3907, Cook County, Illinois",4306,3064,1326,1738,2018
1400000US17031400300,"Census Tract 4003, Cook County, Illinois",785,185,128,57,2018
1400000US17031400400,"Census Tract 4004, Cook County, Illinois",1030,269,177,92,2018
1400000US17031400500,"Census Tract 4005, Cook County, Illinois",864,212,129,83,2018
1400000US17031400800,"Census Tract 4008, Cook County, Illinois",1295,243,205,38,2018
1400000US17031410100,"Census Tract 4101, Cook County, Illinois",1483,1226,472,754,2018
1400000US17031410200,"Census Tract 4102, Cook County, Illinois",875,654,172,482,2018
1400000US17031410500,"Census Tract 4105, Cook County, Illinois",1484,976,394,582,2018
1400000US17031410600,"Census Tract 4106, Cook County, Illinois",1388,1007,422,585,2018
1400000US17031410700,"Census Tract 4107, Cook County, Illinois",1260,1046,300,746,2018
1400000US17031410800,"Census Tract 4108, Cook County, Illinois",2180,1566,572,994,2018
1400000US17031410900,"Census Tract 4109, Cook County, Illinois",2314,1928,805,1123,2018
1400000US17031411000,"Census Tract 4110, Cook County, Illinois",2369,1742,532,1210,2018
1400000US17031411100,"Census Tract 4111, Cook County, Illinois",1271,1214,215,999,2018
1400000US17031411200,"Census Tract 4112, Cook County, Illinois",1050,965,154,811,2018
1400000US17031420100,"Census Tract 4201, Cook County, Illinois",875,194,83,111,2018
1400000US17031420200,"Census Tract 4202, Cook County, Illinois",765,466,232,234,2018
1400000US17031420300,"Census Tract 4203, Cook County, Illinois",924,539,255,284,2018
1400000US17031420400,"Census Tract 4204, Cook County, Illinois",612,306,158,148,2018
1400000US17031420500,"Census Tract 4205, Cook County, Illinois",999,209,154,55,2018
1400000US17031420600,"Census Tract 4206, Cook County, Illinois",1136,224,127,97,2018
1400000US17031420700,"Census Tract 4207, Cook County, Illinois",1291,218,83,135,2018
1400000US17031420800,"Census Tract 4208, Cook County, Illinois",1104,332,172,160,2018
1400000US17031421200,"Census Tract 4212, Cook County, Illinois",660,134,84,50,2018
1400000US17031430101,"Census Tract 4301.01, Cook County, Illinois",2116,428,284,144,2018
1400000US17031430102,"Census Tract 4301.02, Cook County, Illinois",2158,724,448,276,2018
1400000US17031430200,"Census Tract 4302, Cook County, Illinois",2916,794,377,417,2018
1400000US17031430300,"Census Tract 4303, Cook County, Illinois",1139,286,172,114,2018
1400000US17031430400,"Census Tract 4304, Cook County, Illinois",1525,306,158,148,2018
1400000US17031430500,"Census Tract 4305, Cook County, Illinois",1738,171,51,120,2018
1400000US17031430600,"Census Tract 4306, Cook County, Illinois",1203,348,210,138,2018
1400000US17031430700,"Census Tract 4307, Cook County, Illinois",1547,349,227,122,2018
1400000US17031430800,"Census Tract 4308, Cook County, Illinois",1217,502,258,244,2018
1400000US17031430900,"Census Tract 4309, Cook County, Illinois",990,327,227,100,2018
1400000US17031431200,"Census Tract 4312, Cook County, Illinois",1748,760,469,291,2018
1400000US17031431301,"Census Tract 4313.01, Cook County, Illinois",1964,365,250,115,2018
1400000US17031431302,"Census Tract 4313.02, Cook County, Illinois",2043,335,208,127,2018
1400000US17031431400,"Census Tract 4314, Cook County, Illinois",4563,1086,581,505,2018
1400000US17031440101,"Census Tract 4401.01, Cook County, Illinois",2038,131,87,44,2018
1400000US17031440102,"Census Tract 4401.02, Cook County, Illinois",1935,302,175,127,2018
1400000US17031440201,"Census Tract 4402.01, Cook County, Illinois",2957,590,345,245,2018
1400000US17031440202,"Census Tract 4402.02, Cook County, Illinois",2165,761,519,242,2018
1400000US17031440300,"Census Tract 4403, Cook County, Illinois",3123,946,569,377,2018
1400000US17031440600,"Census Tract 4406, Cook County, Illinois",1229,425,217,208,2018
1400000US17031440700,"Census Tract 4407, Cook County, Illinois",1065,337,234,103,2018
1400000US17031440800,"Census Tract 4408, Cook County, Illinois",913,182,123,59,2018
1400000US17031440900,"Census Tract 4409, Cook County, Illinois",1512,445,192,253,2018
1400000US17031450300,"Census Tract 4503, Cook County, Illinois",2291,546,369,177,2018
1400000US17031460100,"Census Tract 4601, Cook County, Illinois",1752,356,257,99,2018
1400000US17031460200,"Census Tract 4602, Cook County, Illinois",1115,193,116,77,2018
1400000US17031460301,"Census Tract 4603.01, Cook County, Illinois",1228,183,156,27,2018
1400000US17031460302,"Census Tract 4603.02, Cook County, Illinois",1530,174,116,58,2018
1400000US17031460400,"Census Tract 4604, Cook County, Illinois",1979,352,270,82,2018
1400000US17031460500,"Census Tract 4605, Cook County, Illinois",3743,1085,642,443,2018
1400000US17031460600,"Census Tract 4606, Cook County, Illinois",600,93,74,19,2018
1400000US17031460700,"Census Tract 4607, Cook County, Illinois",811,73,61,12,2018
1400000US17031461000,"Census Tract 4610, Cook County, Illinois",741,69,57,12,2018
1400000US17031470100,"Census Tract 4701, Cook County, Illinois",1494,234,109,125,2018
1400000US17031480100,"Census Tract 4801, Cook County, Illinois",1566,449,303,146,2018
1400000US17031480200,"Census Tract 4802, Cook County, Illinois",816,220,169,51,2018
1400000US17031480300,"Census Tract 4803, Cook County, Illinois",818,272,198,74,2018
1400000US17031480400,"Census Tract 4804, Cook County, Illinois",3741,1144,789,355,2018
1400000US17031480500,"Census Tract 4805, Cook County, Illinois",1793,433,294,139,2018
1400000US17031490300,"Census Tract 4903, Cook County, Illinois",1422,586,317,269,2018
1400000US17031490400,"Census Tract 4904, Cook County, Illinois",520,183,130,53,2018
1400000US17031490500,"Census Tract 4905, Cook County, Illinois",1195,507,306,201,2018
1400000US17031490600,"Census Tract 4906, Cook County, Illinois",912,239,128,111,2018
1400000US17031490700,"Census Tract 4907, Cook County, Illinois",1533,238,149,89,2018
1400000US17031490800,"Census Tract 4908, Cook County, Illinois",2687,576,385,191,2018
1400000US17031490901,"Census Tract 4909.01, Cook County, Illinois",1978,354,193,161,2018
1400000US17031490902,"Census Tract 4909.02, Cook County, Illinois",2779,798,527,271,2018
1400000US17031491000,"Census Tract 4910, Cook County, Illinois",1924,236,126,110,2018
1400000US17031491100,"Census Tract 4911, Cook County, Illinois",2793,820,499,321,2018
1400000US17031491200,"Census Tract 4912, Cook County, Illinois",1301,306,162,144,2018
1400000US17031491300,"Census Tract 4913, Cook County, Illinois",1137,195,130,65,2018
1400000US17031491400,"Census Tract 4914, Cook County, Illinois",1623,264,174,90,2018
1400000US17031500100,"Census Tract 5001, Cook County, Illinois",2277,502,304,198,2018
1400000US17031500200,"Census Tract 5002, Cook County, Illinois",1036,223,146,77,2018
1400000US17031500300,"Census Tract 5003, Cook County, Illinois",993,453,301,152,2018
1400000US17031510100,"Census Tract 5101, Cook County, Illinois",1269,133,111,22,2018
1400000US17031510200,"Census Tract 5102, Cook County, Illinois",1878,544,254,290,2018
1400000US17031510300,"Census Tract 5103, Cook County, Illinois",3122,535,299,236,2018
1400000US17031520100,"Census Tract 5201, Cook County, Illinois",621,136,103,33,2018
1400000US17031520200,"Census Tract 5202, Cook County, Illinois",1383,87,53,34,2018
1400000US17031520300,"Census Tract 5203, Cook County, Illinois",2055,296,225,71,2018
1400000US17031520400,"Census Tract 5204, Cook County, Illinois",2129,395,333,62,2018
1400000US17031520500,"Census Tract 5205, Cook County, Illinois",2447,571,426,145,2018
1400000US17031520600,"Census Tract 5206, Cook County, Illinois",1334,189,130,59,2018
1400000US17031530100,"Census Tract 5301, Cook County, Illinois",917,106,81,25,2018
1400000US17031530200,"Census Tract 5302, Cook County, Illinois",1976,327,208,119,2018
1400000US17031530300,"Census Tract 5303, Cook County, Illinois",2570,453,287,166,2018
1400000US17031530400,"Census Tract 5304, Cook County, Illinois",1207,347,181,166,2018
1400000US17031530501,"Census Tract 5305.01, Cook County, Illinois",2682,603,373,230,2018
1400000US17031530502,"Census Tract 5305.02, Cook County, Illinois",961,124,63,61,2018
1400000US17031530503,"Census Tract 5305.03, Cook County, Illinois",3220,785,475,310,2018
1400000US17031530600,"Census Tract 5306, Cook County, Illinois",1596,168,84,84,2018
1400000US17031540101,"Census Tract 5401.01, Cook County, Illinois",1571,46,14,32,2018
1400000US17031540102,"Census Tract 5401.02, Cook County, Illinois",1207,89,61,28,2018
1400000US17031550100,"Census Tract 5501, Cook County, Illinois",3868,628,369,259,2018
1400000US17031550200,"Census Tract 5502, Cook County, Illinois",1647,384,273,111,2018
1400000US17031560100,"Census Tract 5601, Cook County, Illinois",767,160,133,27,2018
1400000US17031560200,"Census Tract 5602, Cook County, Illinois",1014,186,108,78,2018
