geo_id,tract_name,labor_force_population,unemployment_rate,mean_commute_minutes,median_household_income,per_capita_income,poverty_rate,year
1400000US17031500100,Census Tract 5001; Cook County; Illinois,2727,14.6,31.7,67708,36835,16.4,2023
1400000US17031500200,Census Tract 5002; Cook County; Illinois,1226,11.5,42.2,40720,19800,24.9,2023
1400000US17031500300,Census Tract 5003; Cook County; Illinois,1513,12,36.6,51336,36120,26.3,2023
1400000US17031510100,Census Tract 5101; Cook County; Illinois,2894,5,29,71276,25574,18.7,2023
1400000US17031510200,Census Tract 5102; Cook County; Illinois,2713,3.2,40.9,48917,29789,20.4,2023
1400000US17031510300,Census Tract 5103; Cook County; Illinois,3724,20.8,45.4,30875,23930,36.5,2023
1400000US17031520100,Census Tract 5201; Cook County; Illinois,1442,12.2,42.7,58713,16497,17.8,2023
1400000US17031520200,Census Tract 5202; Cook County; Illinois,2650,13.1,31.3,46803,21458,30.2,2023
1400000US17031520300,Census Tract 5203; Cook County; Illinois,4731,7.4,39.3,54175,22701,12.9,2023
1400000US17031520400,Census Tract 5204; Cook County; Illinois,2771,5.3,33.4,49494,31876,18.6,2023
1400000US17031520500,Census Tract 5205; Cook County; Illinois,3887,6.5,36.1,84563,36830,13.3,2023
1400000US17031520600,Census Tract 5206; Cook County; Illinois,1791,5.4,32.7,70750,26411,7.7,2023
1400000US17031530100,Census Tract 5301; Cook County; Illinois,1514,27.6,29.4,29747,18609,31.2,2023
1400000US17031530200,Census Tract 5302; Cook County; Illinois,3343,26.1,31.1,39579,21217,20.7,2023
1400000US17031530300,Census Tract 5303; Cook County; Illinois,2739,8.7,44.4,56924,28900,14.5,2023
1400000US17031530400,Census Tract 5304; Cook County; Illinois,1696,4.3,47.7,83836,32646,19.3,2023
1400000US17031530501,Census Tract 5305.01; Cook County; Illinois,3915,33.3,39.9,41000,23889,48.7,2023
1400000US17031530502,Census Tract 5305.02; Cook County; Illinois,1173,14,40.2,75986,31107,15,2023
1400000US17031530503,Census Tract 5305.03; Cook County; Illinois,3473,18.9,39.5,50405,25527,12.8,2023
1400000US17031530600,Census Tract 5306; Cook County; Illinois,1909,7,37.3,41678,26282,19.9,2023
1400000US17031540101,Census Tract 5401.01; Cook County; Illinois,2495,34.3,35.3,16176,12427,56.7,2023
1400000US17031540102,Census Tract 5401.02; Cook County; Illinois,2202,23.3,32.9,24583,17087,53.2,2023
1400000US17031550100,Census Tract 5501; Cook County; Illinois,4964,11.4,40.2,52174,30169,12.6,2023
1400000US17031550200,Census Tract 5502; Cook County; Illinois,2161,9.7,35.6,72232,32273,7.6,2023
1400000US17031560100,Census Tract 5601; Cook County; Illinois,1046,8,38.2,69491,39840,8.6,2023
1400000US17031560200,Census Tract 5602; Cook County; Illinois,1235,5.6,36.8,73125,25064,7.2,2023
1400000US17031560300,Census Tract 5603; Cook County; Illinois,2568,6.5,40.6,61979,31249,13.1,2023
1400000US17031560400,Census Tract 5604; Cook County; Illinois,1260,2.5,32.4,74554,25253,15.7,2023
1400000US17031560700,Census Tract 5607; Cook County; Illinois,2910,3.6,33.8,80573,31249,12.1,2023
1400000US17031560800,Census Tract 5608; Cook County; Illinois,4372,2.7,35.7,105886,41422,4.1,2023
1400000US17031560900,Census Tract 5609; Cook County; Illinois,4217,4.4,36.5,106487,42854,8,2023
1400000US17031561000,Census Tract 5610; Cook County; Illinois,5192,5.7,33.1,85741,41674,6.4,2023
1400000US17031561100,Census Tract 5611; Cook County; Illinois,4559,2.9,31.3,107857,45745,1.4,2023
1400000US17031570100,Census Tract 5701; Cook County; Illinois,1125,12.5,34.7,73462,25551,23.6,2023
1400000US17031570200,Census Tract 5702; Cook County; Illinois,1766,7.9,30.8,,31579,5.2,2023
1400000US17031570300,Census Tract 5703; Cook County; Illinois,4743,6.9,33.7,60139,25212,8.1,2023
1400000US17031570400,Census Tract 5704; Cook County; Illinois,1526,4.6,35.8,72263,32019,10,2023
1400000US17031570500,Census Tract 5705; Cook County; Illinois,2157,19.4,32.8,74899,23751,6,2023
1400000US17031580100,Census Tract 5801; Cook County; Illinois,1860,19.6,32.6,49323,29654,18.2,2023
1400000US17031580200,Census Tract 5802; Cook County; Illinois,2167,6,33.3,36010,18433,26.6,2023
1400000US17031580300,Census Tract 5803; Cook County; Illinois,1890,3.1,28.8,83029,26560,6.3,2023
1400000US17031580400,Census Tract 5804; Cook County; Illinois,3783,6.8,28.9,56190,26108,20.4,2023
1400000US17031580501,Census Tract 5805.01; Cook County; Illinois,3624,11.5,32.3,52757,25685,9.6,2023
1400000US17031580502,Census Tract 5805.02; Cook County; Illinois,3838,1.4,26.2,59803,21033,28.5,2023
1400000US17031580600,Census Tract 5806; Cook County; Illinois,4138,6.6,33.2,67297,25932,12.2,2023
1400000US17031580700,Census Tract 5807; Cook County; Illinois,4329,15.2,31.1,59399,23175,33.1,2023
1400000US17031580800,Census Tract 5808; Cook County; Illinois,1727,7.1,29.6,67679,24418,8.3,2023
1400000US17031590500,Census Tract 5905; Cook County; Illinois,1366,3.4,27.8,72383,47590,8.4,2023
1400000US17031590600,Census Tract 5906; Cook County; Illinois,3205,5.5,32.5,78137,32737,12.6,2023
1400000US17031590700,Census Tract 5907; Cook County; Illinois,2294,7.5,33.6,77344,39182,10.4,2023
1400000US17031600400,Census Tract 6004; Cook County; Illinois,3616,4.6,28.9,63497,29043,15.8,2023
1400000US17031600600,Census Tract 6006; Cook County; Illinois,2277,3.9,38.5,72210,30898,12.6,2023
1400000US17031600700,Census Tract 6007; Cook County; Illinois,2573,5.6,30.9,68237,28461,16.7,2023
1400000US17031600900,Census Tract 6009; Cook County; Illinois,3362,8.3,33.1,62049,31563,16.6,2023
1400000US17031610300,Census Tract 6103; Cook County; Illinois,3834,17.2,29.5,49901,21961,39.2,2023
1400000US17031610400,Census Tract 6104; Cook County; Illinois,1494,19.4,31,35938,16735,18,2023
1400000US17031610800,Census Tract 6108; Cook County; Illinois,1302,6.9,27.9,125250,46077,10,2023
1400000US17031611200,Census Tract 6112; Cook County; Illinois,1794,11.1,36.1,41480,21874,35.9,2023
1400000US17031611300,Census Tract 6113; Cook County; Illinois,2708,10.9,27.4,48351,18086,20.8,2023
1400000US17031611400,Census Tract 6114; Cook County; Illinois,2633,19.6,31,32056,14687,49.6,2023
1400000US17031611500,Census Tract 6115; Cook County; Illinois,2611,10.3,34.6,42353,16903,21.5,2023
1400000US17031611600,Census Tract 6116; Cook County; Illinois,1263,26.3,32.2,52692,17204,28.6,2023
1400000US17031611700,Census Tract 6117; Cook County; Illinois,1583,4.8,33.3,,22846,35.3,2023
1400000US17031611800,Census Tract 6118; Cook County; Illinois,1178,8,38.5,50250,25275,7.6,2023
1400000US17031611900,Census Tract 6119; Cook County; Illinois,1296,12.4,36,39375,15214,28.8,2023
1400000US17031612000,Census Tract 6120; Cook County; Illinois,1065,13.2,34.4,57396,25868,27.3,2023
1400000US17031612100,Census Tract 6121; Cook County; Illinois,647,19.7,34.8,25000,20852,24.6,2023
1400000US17031612200,Census Tract 6122; Cook County; Illinois,2553,12.2,53.9,46227,18915,25.5,2023
1400000US17031620100,Census Tract 6201; Cook County; Illinois,4035,10.4,38,85256,28062,4,2023
1400000US17031620200,Census Tract 6202; Cook County; Illinois,1568,12,31.7,64107,35097,3.4,2023
1400000US17031620300,Census Tract 6203; Cook County; Illinois,5581,5.5,34.9,71319,33357,12.2,2023
1400000US17031620400,Census Tract 6204; Cook County; Illinois,3345,5.7,36.3,62000,23613,18,2023
1400000US17031630300,Census Tract 6303; Cook County; Illinois,4435,5.5,29.4,64871,23699,15.1,2023
1400000US17031630400,Census Tract 6304; Cook County; Illinois,5096,21.4,36.7,58147,20834,8.3,2023
1400000US17031630500,Census Tract 6305; Cook County; Illinois,4430,10.5,34.3,53235,19082,20.6,2023
1400000US17031630600,Census Tract 6306; Cook County; Illinois,1976,20.6,32.5,48398,19791,31.4,2023
1400000US17031630800,Census Tract 6308; Cook County; Illinois,4920,12,39.2,72582,22961,12.8,2023
1400000US17031630900,Census Tract 6309; Cook County; Illinois,3633,10.3,33.6,49922,21545,8.5,2023
1400000US17031640100,Census Tract 6401; Cook County; Illinois,1159,8.7,30.6,67585,26823,6.4,2023
1400000US17031640300,Census Tract 6403; Cook County; Illinois,4908,17,36.7,86900,31071,5.6,2023
1400000US17031640400,Census Tract 6404; Cook County; Illinois,2719,4.1,34.8,93488,37860,8.5,2023
1400000US17031640500,Census Tract 6405; Cook County; Illinois,3364,6,28.9,76250,37602,8.1,2023
1400000US17031640600,Census Tract 6406; Cook County; Illinois,3379,6.4,29.4,74773,36601,7.7,2023
1400000US17031640700,Census Tract 6407; Cook County; Illinois,2583,3.1,24.9,78533,31688,7.2,2023
1400000US17031640800,Census Tract 6408; Cook County; Illinois,1222,5.1,36.2,40556,29730,18.3,2023
1400000US17031650100,Census Tract 6501; Cook County; Illinois,3694,5.5,32.3,65852,24956,12.2,2023
1400000US17031650200,Census Tract 6502; Cook County; Illinois,5182,5.9,31.8,93041,32026,6.1,2023
1400000US17031650301,Census Tract 6503.01; Cook County; Illinois,3848,11.2,38,53750,27712,15.5,2023
1400000US17031650302,Census Tract 6503.02; Cook County; Illinois,3931,5.5,33.9,65833,19921,18.8,2023
1400000US17031650400,Census Tract 6504; Cook County; Illinois,5130,11.4,38.6,82758,21815,22.9,2023
1400000US17031650500,Census Tract 6505; Cook County; Illinois,3348,6.2,33.8,64432,30468,18.2,2023
1400000US17031660301,Census Tract 6603.01; Cook County; Illinois,1375,16.6,40.4,28846,26250,29.8,2023
1400000US17031660302,Census Tract 6603.02; Cook County; Illinois,3510,17.4,36.4,49101,21698,11.2,2023
1400000US17031660400,Census Tract 6604; Cook County; Illinois,4497,13.6,37.8,50710,20659,21.2,2023
1400000US17031660500,Census Tract 6605; Cook County; Illinois,4216,12.7,33.9,66944,22990,11.6,2023
1400000US17031660600,Census Tract 6606; Cook County; Illinois,3569,17.1,36.4,39913,19209,25,2023
1400000US17031660700,Census Tract 6607; Cook County; Illinois,1493,29.7,53,32864,19277,27.7,2023
1400000US17031660800,Census Tract 6608; Cook County; Illinois,4331,5.7,40.1,43569,21489,36.2,2023
1400000US17031660900,Census Tract 6609; Cook County; Illinois,3688,15.8,31.4,45572,19726,33.5,2023
1400000US17031661000,Census Tract 6610; Cook County; Illinois,4232,10.3,44.4,49652,27510,26,2023
1400000US17031661100,Census Tract 6611; Cook County; Illinois,5851,13.3,41.7,69196,24983,11.6,2023
1400000US17031670100,Census Tract 6701; Cook County; Illinois,1250,21.4,44.2,36313,14320,25.3,2023
1400000US17031670200,Census Tract 6702; Cook County; Illinois,1042,1.7,43.8,96152,44140,25.3,2023
1400000US17031670300,Census Tract 6703; Cook County; Illinois,1102,11.8,33.1,35038,18551,39.5,2023
1400000US17031670400,Census Tract 6704; Cook County; Illinois,1187,22.2,32.7,33482,20001,32.5,2023
1400000US17031670500,Census Tract 6705; Cook County; Illinois,837,12.1,33.7,29856,14790,51.6,2023
1400000US17031670600,Census Tract 6706; Cook County; Illinois,1049,11.6,55.5,39000,15972,41.6,2023
1400000US17031670700,Census Tract 6707; Cook County; Illinois,712,36.3,32.4,29541,12832,48.3,2023
1400000US17031670800,Census Tract 6708; Cook County; Illinois,954,18.4,52.3,43145,25102,21.8,2023
1400000US17031670900,Census Tract 6709; Cook County; Illinois,899,18.1,39,30542,25083,37.7,2023
1400000US17031671100,Census Tract 6711; Cook County; Illinois,712,38.9,41.2,15735,11479,64.8,2023
1400000US17031671200,Census Tract 6712; Cook County; Illinois,523,30,36.3,42143,16249,26.4,2023
1400000US17031671300,Census Tract 6713; Cook County; Illinois,1409,21.2,36.5,29563,15317,39.4,2023
1400000US17031671400,Census Tract 6714; Cook County; Illinois,1110,10.1,46.4,29469,19347,42.9,2023
1400000US17031671500,Census Tract 6715; Cook County; Illinois,2070,12.9,34.9,43203,22710,25,2023
1400000US17031671600,Census Tract 6716; Cook County; Illinois,1299,29.3,32.7,25849,17777,35.7,2023
1400000US17031671800,Census Tract 6718; Cook County; Illinois,946,24.4,40.6,52125,27418,35.2,2023
1400000US17031671900,Census Tract 6719; Cook County; Illinois,902,12.6,32.3,36337,21888,7.9,2023
1400000US17031672000,Census Tract 6720; Cook County; Illinois,2442,13.9,34.2,45192,22227,21,2023
1400000US17031680500,Census Tract 6805; Cook County; Illinois,1163,13.7,35.8,42639,24142,24.4,2023
1400000US17031680600,Census Tract 6806; Cook County; Illinois,715,16.2,41,52237,25050,16.9,2023
1400000US17031680900,Census Tract 6809; Cook County; Illinois,2854,33,29,18333,19255,38.1,2023
1400000US17031681000,Census Tract 6810; Cook County; Illinois,2026,24.8,42.5,27844,15478,37.5,2023
1400000US17031681100,Census Tract 6811; Cook County; Illinois,1604,10,34.6,36083,20390,27.6,2023
1400000US17031681200,Census Tract 6812; Cook County; Illinois,1605,19.1,41.6,23250,15216,45.6,2023
1400000US17031681300,Census Tract 6813; Cook County; Illinois,1654,21.1,57.9,21888,14992,37.2,2023
1400000US17031681400,Census Tract 6814; Cook County; Illinois,1663,10.1,33.8,51835,23603,8,2023
1400000US17031690300,Census Tract 6903; Cook County; Illinois,1637,16.2,37.5,34978,22329,27,2023
1400000US17031690400,Census Tract 6904; Cook County; Illinois,2721,16.3,36.5,46313,30235,16,2023
1400000US17031690500,Census Tract 6905; Cook County; Illinois,686,26,28.4,57841,26404,25,2023
1400000US17031690900,Census Tract 6909; Cook County; Illinois,3468,17.2,36.6,36927,25685,30.6,2023
1400000US17031691000,Census Tract 6910; Cook County; Illinois,2018,4.1,40.6,64361,35637,24.7,2023
1400000US17031691100,Census Tract 6911; Cook County; Illinois,2775,6.1,40.6,55170,21286,20.5,2023
1400000US17031691200,Census Tract 6912; Cook County; Illinois,1417,9,44.4,34444,21606,36.3,2023
1400000US17031691300,Census Tract 6913; Cook County; Illinois,1946,16.8,37.4,55203,29511,24.7,2023
1400000US17031691400,Census Tract 6914; Cook County; Illinois,2137,23.1,42.4,35495,24872,28.2,2023
1400000US17031691500,Census Tract 6915; Cook County; Illinois,1333,33.3,43.1,24101,18103,45.2,2023
1400000US17031700100,Census Tract 7001; Cook County; Illinois,2961,6.2,50.1,79659,25008,15.6,2023
1400000US17031700200,Census Tract 7002; Cook County; Illinois,5357,11.5,37.2,74125,25115,21.4,2023
1400000US17031700301,Census Tract 7003.01; Cook County; Illinois,4691,8.7,31.7,84667,27537,10.5,2023
1400000US17031700302,Census Tract 7003.02; Cook County; Illinois,4360,9.2,33.1,86000,31981,17.1,2023
1400000US17031700401,Census Tract 7004.01; Cook County; Illinois,5249,9.5,34.6,94313,34198,13.5,2023
1400000US17031700402,Census Tract 7004.02; Cook County; Illinois,2590,5.6,41.4,98152,37927,6.5,2023
1400000US17031700501,Census Tract 7005.01; Cook County; Illinois,5580,11.6,42.6,64739,28342,27.3,2023
1400000US17031700502,Census Tract 7005.02; Cook County; Illinois,2862,8.8,32.2,97624,36906,7.1,2023
1400000US17031710100,Census Tract 7101; Cook County; Illinois,704,33.7,19.3,28287,23411,45.9,2023
1400000US17031710200,Census Tract 7102; Cook County; Illinois,3069,15.8,27.1,30871,22002,36.8,2023
1400000US17031710300,Census Tract 7103; Cook County; Illinois,1032,4.5,34.4,54886,29541,17,2023
1400000US17031710400,Census Tract 7104; Cook County; Illinois,4276,24.9,36.2,43986,24076,35.4,2023
1400000US17031710500,Census Tract 7105; Cook County; Illinois,3069,16.7,43.3,44973,22741,31.6,2023
1400000US17031710600,Census Tract 7106; Cook County; Illinois,1577,14.2,47.1,42132,33335,21.4,2023
1400000US17031710700,Census Tract 7107; Cook County; Illinois,2906,22.7,30.6,40938,24771,30.7,2023
1400000US17031710800,Census Tract 7108; Cook County; Illinois,3583,22.1,46,37580,19164,20.6,2023
1400000US17031710900,Census Tract 7109; Cook County; Illinois,1383,15.2,42,48867,25435,35.2,2023
1400000US17031711000,Census Tract 7110; Cook County; Illinois,2415,15.3,46.9,55197,25497,20.7,2023
1400000US17031711100,Census Tract 7111; Cook County; Illinois,2180,21.8,39.7,49688,29859,21.9,2023
1400000US17031711200,Census Tract 7112; Cook County; Illinois,4024,14.2,41.5,60433,26136,12.2,2023
1400000US17031711300,Census Tract 7113; Cook County; Illinois,1352,15.3,39.8,76524,32381,9.1,2023
1400000US17031711400,Census Tract 7114; Cook County; Illinois,1977,14.6,34.3,59188,23694,19.9,2023
1400000US17031711500,Census Tract 7115; Cook County; Illinois,2067,8.7,38.9,52885,24675,12.5,2023
1400000US17031720100,Census Tract 7201; Cook County; Illinois,2582,17.1,30.1,149180,72264,12.3,2023
1400000US17031720200,Census Tract 7202; Cook County; Illinois,3159,7.6,35.7,121080,64781,2.6,2023
1400000US17031720300,Census Tract 7203; Cook County; Illinois,2940,7.6,28.2,136914,76485,2.9,2023
1400000US17031720400,Census Tract 7204; Cook County; Illinois,1497,3.3,26.8,122396,63084,3.1,2023
1400000US17031720500,Census Tract 7205; Cook County; Illinois,1548,3.1,30,111250,58228,3.2,2023
1400000US17031720600,Census Tract 7206; Cook County; Illinois,1402,8,27.7,156927,64615,5.1,2023
1400000US17031720700,Census Tract 7207; Cook County; Illinois,2568,8.5,31.4,98897,59179,10.4,2023
1400000US17031730100,Census Tract 7301; Cook County; Illinois,1991,14,31.4,57200,28867,24.3,2023
1400000US17031730201,Census Tract 7302.01; Cook County; Illinois,4541,9.8,36.9,61432,30464,12.5,2023
1400000US17031730202,Census Tract 7302.02; Cook County; Illinois,2408,13,38.4,81250,28915,4.5,2023
1400000US17031730300,Census Tract 7303; Cook County; Illinois,837,25.7,41.6,45278,23229,15.6,2023
1400000US17031730400,Census Tract 7304; Cook County; Illinois,3219,5.6,36.7,88365,35802,13.8,2023
1400000US17031730500,Census Tract 7305; Cook County; Illinois,3409,8.4,39.8,64566,31790,25.9,2023
1400000US17031730600,Census Tract 7306; Cook County; Illinois,2681,12.7,30.9,80500,38315,11.3,2023
1400000US17031730700,Census Tract 7307; Cook County; Illinois,1689,10.3,39.3,67500,28389,18.1,2023
1400000US17031740100,Census Tract 7401; Cook County; Illinois,2197,4,34.9,109375,59879,11,2023
1400000US17031740200,Census Tract 7402; Cook County; Illinois,4834,3.6,33.6,124161,46233,6.2,2023
1400000US17031740300,Census Tract 7403; Cook County; Illinois,3862,6.4,29,124250,53224,4,2023
1400000US17031740400,Census Tract 7404; Cook County; Illinois,3321,4.2,29.7,91042,50387,3.4,2023
1400000US17031750100,Census Tract 7501; Cook County; Illinois,2639,11.4,34.1,53273,35341,16.3,2023
1400000US17031750200,Census Tract 7502; Cook County; Illinois,2550,10.9,33.9,79464,41812,7.3,2023
1400000US17031750300,Census Tract 7503; Cook County; Illinois,1878,6.3,35.9,120643,55070,3.9,2023
1400000US17031750400,Census Tract 7504; Cook County; Illinois,2412,2.6,32.2,108788,58332,3,2023
1400000US17031750500,Census Tract 7505; Cook County; Illinois,4242,9.1,33.9,68615,34822,13,2023
1400000US17031750600,Census Tract 7506; Cook County; Illinois,2594,3.2,38.8,58494,23617,27.9,2023
1400000US17031760801,Census Tract 7608.01; Cook County; Illinois,3675,2.6,24.9,75625,43460,14,2023
1400000US17031760802,Census Tract 7608.02; Cook County; Illinois,2018,2.2,32,93313,54463,5.3,2023
1400000US17031760803,Census Tract 7608.03; Cook County; Illinois,5585,5.4,30.3,68276,39525,5.4,2023
1400000US17031770201,Census Tract 7702.01; Cook County; Illinois,5060,4.4,26.7,90717,43819,3.4,2023
