geo_id,tract_name,households_total,median_household_income,mean_household_income,households_50k_74k,households_75k_99k,households_100k_149k,households_150k_199k,households_200k_plus,year
1400000US17031210900,Census Tract 2109; Cook County; Illinois,1512,106083.0,133218.0,6.3,26.9,24.5,11.3,15.6,2023
1400000US17031220300,Census Tract 2203; Cook County; Illinois,975,94654.0,132693.0,19.6,25.0,17.6,8.7,18.9,2023
1400000US17031220400,Census Tract 2204; Cook County; Illinois,1150,124613.0,186192.0,6.3,9.1,19.6,13.0,26.8,2023
1400000US17031220500,Census Tract 2205; Cook County; Illinois,1420,107857.0,136957.0,16.8,12.0,20.7,13.9,18.2,2023
1400000US17031220601,Census Tract 2206.01; Cook County; Illinois,754,130500.0,161275.0,15.8,10.5,24.3,14.5,23.3,2023
1400000US17031220602,Census Tract 2206.02; Cook County; Illinois,2674,71207.0,101038.0,20.8,13.2,8.0,7.7,17.4,2023
1400000US17031220701,Census Tract 2207.01; Cook County; Illinois,1141,79948.0,99510.0,30.6,19.9,17.6,10.3,6.6,2023
1400000US17031220702,Census Tract 2207.02; Cook County; Illinois,1657,80452.0,95671.0,10.9,13.7,17.6,9.7,11.9,2023
1400000US17031220901,Census Tract 2209.01; Cook County; Illinois,1032,83681.0,91580.0,11.7,11.6,20.4,11.6,7.9,2023
1400000US17031220902,Census Tract 2209.02; Cook County; Illinois,1055,78304.0,99517.0,10.1,15.7,17.3,8.6,11.4,2023
1400000US17031221000,Census Tract 2210; Cook County; Illinois,1100,89044.0,91769.0,16.2,13.5,31.8,7.5,4.1,2023
1400000US17031221100,Census Tract 2211; Cook County; Illinois,2037,96514.0,134150.0,8.4,19.5,15.4,12.6,19.4,2023
1400000US17031221200,Census Tract 2212; Cook County; Illinois,1298,126481.0,172905.0,6.9,6.8,32.4,11.0,26.6,2023
1400000US17031221300,Census Tract 2213; Cook County; Illinois,1479,87432.0,128604.0,18.7,17.6,14.2,6.8,20.8,2023
1400000US17031221400,Census Tract 2214; Cook County; Illinois,1529,108789.0,159038.0,18.8,8.8,13.3,11.6,26.2,2023
1400000US17031221500,Census Tract 2215; Cook County; Illinois,1442,72292.0,129124.0,11.2,11.2,18.0,5.2,15.4,2023
1400000US17031221600,Census Tract 2216; Cook County; Illinois,1368,138152.0,191145.0,2.4,14.2,24.6,11.7,33.3,2023
1400000US17031222200,Census Tract 2222; Cook County; Illinois,1018,188065.0,248996.0,7.8,13.2,9.9,17.5,45.7,2023
1400000US17031222500,Census Tract 2225; Cook County; Illinois,549,155878.0,177464.0,8.9,9.5,14.8,23.5,30.4,2023
1400000US17031222600,Census Tract 2226; Cook County; Illinois,754,94688.0,129778.0,16.0,10.2,16.3,7.6,22.9,2023
1400000US17031222700,Census Tract 2227; Cook County; Illinois,819,86473.0,109653.0,12.9,22.5,17.0,9.6,12.5,2023
1400000US17031222800,Census Tract 2228; Cook County; Illinois,433,71484.0,87589.0,17.1,9.7,29.8,1.8,7.2,2023
1400000US17031222900,Census Tract 2229; Cook County; Illinois,396,89630.0,121773.0,10.6,14.6,18.9,13.1,15.7,2023
1400000US17031230100,Census Tract 2301; Cook County; Illinois,628,89773.0,137173.0,10.8,13.2,21.5,10.7,15.8,2023
1400000US17031230200,Census Tract 2302; Cook County; Illinois,688,78056.0,119254.0,26.5,9.3,27.9,4.7,10.3,2023
1400000US17031230300,Census Tract 2303; Cook County; Illinois,247,67337.0,96006.0,32.8,17.0,4.9,13.4,11.3,2023
1400000US17031230400,Census Tract 2304; Cook County; Illinois,774,91771.0,102456.0,4.7,5.6,31.5,8.7,8.9,2023
1400000US17031230500,Census Tract 2305; Cook County; Illinois,1291,35727.0,55854.0,10.7,2.9,9.4,10.4,1.8,2023
1400000US17031230600,Census Tract 2306; Cook County; Illinois,2164,57220.0,71392.0,16.1,19.7,14.6,4.7,2.9,2023
1400000US17031230700,Census Tract 2307; Cook County; Illinois,2070,33994.0,52171.0,17.7,11.4,4.5,5.1,1.2,2023
1400000US17031230800,Census Tract 2308; Cook County; Illinois,376,71328.0,89990.0,16.2,10.1,18.9,1.6,15.4,2023
1400000US17031230900,Census Tract 2309; Cook County; Illinois,2024,80756.0,105500.0,15.9,13.3,18.0,8.8,12.7,2023
1400000US17031231100,Census Tract 2311; Cook County; Illinois,424,59745.0,87109.0,19.6,14.2,14.2,6.4,6.1,2023
1400000US17031231200,Census Tract 2312; Cook County; Illinois,1985,31629.0,45085.0,14.8,6.1,9.1,0.0,0.9,2023
1400000US17031231500,Census Tract 2315; Cook County; Illinois,2270,31755.0,55291.0,13.7,5.7,12.5,0.0,3.1,2023
1400000US17031240200,Census Tract 2402; Cook County; Illinois,805,172019.0,273821.0,7.7,9.2,10.2,25.5,34.2,2023
1400000US17031240300,Census Tract 2403; Cook County; Illinois,610,142292.0,285868.0,10.7,13.4,18.5,10.8,38.2,2023
1400000US17031240500,Census Tract 2405; Cook County; Illinois,1349,178770.0,222670.0,3.6,8.3,10.5,30.0,40.6,2023
1400000US17031240600,Census Tract 2406; Cook County; Illinois,771,166537.0,217755.0,5.1,9.1,14.5,17.9,37.9,2023
1400000US17031240700,Census Tract 2407; Cook County; Illinois,718,96250.0,163356.0,20.2,7.1,10.3,7.1,30.6,2023
1400000US17031240800,Census Tract 2408; Cook County; Illinois,695,103565.0,155456.0,12.4,10.1,14.4,8.1,30.2,2023
1400000US17031240900,Census Tract 2409; Cook County; Illinois,541,98145.0,108015.0,19.8,18.1,17.9,11.5,11.8,2023
1400000US17031241000,Census Tract 2410; Cook County; Illinois,860,96518.0,125852.0,9.3,17.0,16.7,12.2,16.2,2023
1400000US17031241100,Census Tract 2411; Cook County; Illinois,1664,90822.0,114276.0,9.5,21.8,14.5,10.3,16.6,2023
1400000US17031241200,Census Tract 2412; Cook County; Illinois,887,139688.0,177675.0,3.6,6.3,25.1,17.8,30.6,2023
1400000US17031241300,Census Tract 2413; Cook County; Illinois,791,182829.0,248708.0,4.4,6.1,16.6,19.6,43.6,2023
1400000US17031241400,Census Tract 2414; Cook County; Illinois,2600,200429.0,249026.0,3.0,2.8,8.6,16.6,50.2,2023
1400000US17031241500,Census Tract 2415; Cook County; Illinois,1305,178750.0,230981.0,6.9,10.5,20.3,15.2,39.5,2023
1400000US17031241600,Census Tract 2416; Cook County; Illinois,1774,121471.0,142518.0,9.8,11.9,18.6,22.8,16.6,2023
1400000US17031242000,Census Tract 2420; Cook County; Illinois,2312,151724.0,169916.0,9.5,12.8,10.6,14.7,36.1,2023
1400000US17031242100,Census Tract 2421; Cook County; Illinois,2044,205338.0,203494.0,10.1,7.9,7.3,10.8,50.2,2023
1400000US17031242200,Census Tract 2422; Cook County; Illinois,1975,168311.0,206134.0,5.8,13.6,16.3,19.7,37.8,2023
1400000US17031242300,Census Tract 2423; Cook County; Illinois,1620,106919.0,156919.0,17.8,6.3,18.2,15.7,22.0,2023
1400000US17031242400,Census Tract 2424; Cook County; Illinois,1597,110129.0,141666.0,12.4,18.6,29.0,7.4,21.0,2023
1400000US17031242500,Census Tract 2425; Cook County; Illinois,1536,93279.0,109895.0,14.1,20.1,23.7,8.7,13.1,2023
1400000US17031242600,Census Tract 2426; Cook County; Illinois,2588,85000.0,119089.0,11.5,23.3,13.4,3.5,17.5,2023
1400000US17031242700,Census Tract 2427; Cook County; Illinois,806,80227.0,111685.0,14.1,18.7,10.2,5.8,18.5,2023
1400000US17031242800,Census Tract 2428; Cook County; Illinois,691,165375.0,221386.0,12.7,6.4,12.6,15.8,38.1,2023
1400000US17031242900,Census Tract 2429; Cook County; Illinois,845,124960.0,179913.0,7.6,12.8,23.3,8.0,32.4,2023
1400000US17031243000,Census Tract 2430; Cook County; Illinois,1098,123750.0,154315.0,10.1,22.3,23.6,19.4,18.9,2023
1400000US17031243100,Census Tract 2431; Cook County; Illinois,958,107833.0,199274.0,20.4,11.8,11.9,14.4,25.6,2023
1400000US17031243200,Census Tract 2432; Cook County; Illinois,1117,124648.0,174487.0,23.7,10.3,15.6,10.9,32.9,2023
1400000US17031243300,Census Tract 2433; Cook County; Illinois,1371,122917.0,167844.0,11.7,10.9,12.5,10.9,30.0,2023
1400000US17031243400,Census Tract 2434; Cook County; Illinois,1540,113966.0,135202.0,8.1,8.4,19.4,21.6,16.4,2023
1400000US17031243500,Census Tract 2435; Cook County; Illinois,2440,169198.0,208051.0,7.8,8.9,18.6,16.1,40.7,2023
1400000US17031250200,Census Tract 2502; Cook County; Illinois,853,45019.0,60609.0,11.8,3.2,19.5,5.7,2.2,2023
1400000US17031250300,Census Tract 2503; Cook County; Illinois,1648,64537.0,75833.0,19.8,7.9,16.7,7.9,4.7,2023
1400000US17031250400,Census Tract 2504; Cook County; Illinois,2085,47281.0,96653.0,16.4,12.0,8.7,9.0,1.1,2023
1400000US17031250500,Census Tract 2505; Cook County; Illinois,2909,120386.0,125459.0,4.8,13.2,17.3,20.8,16.8,2023
1400000US17031250600,Census Tract 2506; Cook County; Illinois,1291,81458.0,104009.0,6.7,16.5,11.3,9.1,14.4,2023
1400000US17031250700,Census Tract 2507; Cook County; Illinois,2159,50924.0,58293.0,22.0,6.7,18.4,3.1,1.5,2023
1400000US17031250800,Census Tract 2508; Cook County; Illinois,807,65884.0,66919.0,28.0,16.4,15.6,5.5,0.0,2023
1400000US17031251000,Census Tract 2510; Cook County; Illinois,419,35568.0,53328.0,5.3,13.1,14.1,1.7,0.0,2023
1400000US17031251100,Census Tract 2511; Cook County; Illinois,1704,40584.0,54198.0,13.3,10.4,7.6,7.5,1.9,2023
1400000US17031251200,Census Tract 2512; Cook County; Illinois,1208,64309.0,112097.0,14.9,10.3,12.6,12.9,6.7,2023
1400000US17031251300,Census Tract 2513; Cook County; Illinois,1504,42182.0,72323.0,12.8,9.4,9.7,4.1,8.2,2023
1400000US17031251400,Census Tract 2514; Cook County; Illinois,2109,21049.0,40964.0,6.0,4.1,3.0,1.2,4.0,2023
1400000US17031251500,Census Tract 2515; Cook County; Illinois,1453,47491.0,72879.0,8.2,9.4,26.8,2.3,3.3,2023
1400000US17031251600,Census Tract 2516; Cook County; Illinois,1268,34332.0,52496.0,10.2,13.3,11.6,2.8,1.7,2023
1400000US17031251700,Census Tract 2517; Cook County; Illinois,424,57037.0,143186.0,18.6,9.9,8.5,7.8,15.1,2023
1400000US17031251800,Census Tract 2518; Cook County; Illinois,1723,36681.0,44414.0,12.5,12.6,5.9,1.5,0.0,2023
1400000US17031251900,Census Tract 2519; Cook County; Illinois,2418,35047.0,47942.0,19.0,1.0,3.1,0.9,5.0,2023
1400000US17031252000,Census Tract 2520; Cook County; Illinois,2402,30103.0,47283.0,13.0,2.5,10.4,2.1,2.1,2023
1400000US17031252101,Census Tract 2521.01; Cook County; Illinois,728,50139.0,56676.0,30.5,7.0,8.4,0.3,4.1,2023
1400000US17031252102,Census Tract 2521.02; Cook County; Illinois,2247,51992.0,53806.0,30.7,12.2,7.7,2.8,0.0,2023
1400000US17031252201,Census Tract 2522.01; Cook County; Illinois,1071,45458.0,60958.0,26.5,1.0,3.2,6.2,7.0,2023
1400000US17031252202,Census Tract 2522.02; Cook County; Illinois,1841,45839.0,59487.0,15.1,10.0,17.4,1.5,3.1,2023
1400000US17031260100,Census Tract 2601; Cook County; Illinois,647,21875.0,36727.0,12.2,6.3,2.6,0.5,3.2,2023
1400000US17031260200,Census Tract 2602; Cook County; Illinois,393,51125.0,65942.0,18.1,14.8,8.4,9.9,0.0,2023
1400000US17031260300,Census Tract 2603; Cook County; Illinois,469,,56566.0,4.5,5.5,21.5,8.1,0.0,2023
1400000US17031260400,Census Tract 2604; Cook County; Illinois,533,13489.0,28074.0,17.8,0.0,6.8,0.0,0.0,2023
1400000US17031260500,Census Tract 2605; Cook County; Illinois,603,40991.0,48635.0,25.9,1.0,13.1,2.0,0.0,2023
1400000US17031260600,Census Tract 2606; Cook County; Illinois,670,42875.0,54514.0,21.6,9.4,11.2,2.2,0.9,2023
1400000US17031260700,Census Tract 2607; Cook County; Illinois,484,46167.0,55331.0,15.3,14.0,11.6,0.0,2.1,2023
1400000US17031260800,Census Tract 2608; Cook County; Illinois,655,36681.0,53457.0,15.3,4.3,5.0,4.1,3.7,2023
1400000US17031260900,Census Tract 2609; Cook County; Illinois,403,20841.0,31672.0,17.6,14.6,0.0,0.0,0.0,2023
1400000US17031261000,Census Tract 2610; Cook County; Illinois,928,48482.0,56953.0,5.3,12.5,16.4,3.3,0.0,2023
1400000US17031270500,Census Tract 2705; Cook County; Illinois,616,24375.0,34365.0,12.3,6.8,3.6,0.0,0.0,2023
1400000US17031271200,Census Tract 2712; Cook County; Illinois,420,31048.0,50518.0,9.3,14.3,4.3,0.0,6.7,2023
1400000US17031271300,Census Tract 2713; Cook County; Illinois,333,45046.0,63883.0,9.6,10.2,9.0,0.0,7.5,2023
1400000US17031271400,Census Tract 2714; Cook County; Illinois,530,43355.0,64380.0,14.2,0.0,20.9,3.0,2.6,2023
1400000US17031271500,Census Tract 2715; Cook County; Illinois,474,50926.0,71667.0,17.5,5.9,13.7,10.8,6.3,2023
1400000US17031271800,Census Tract 2718; Cook County; Illinois,303,51550.0,76343.0,20.1,11.2,11.9,5.0,6.9,2023
1400000US17031280100,Census Tract 2801; Cook County; Illinois,5426,148319.0,196851.0,4.2,9.9,26.2,9.5,37.7,2023
1400000US17031280400,Census Tract 2804; Cook County; Illinois,561,36681.0,65716.0,11.6,15.9,5.2,1.4,11.1,2023
1400000US17031280800,Census Tract 2808; Cook County; Illinois,432,31500.0,60096.0,2.8,11.6,10.2,2.3,8.1,2023
1400000US17031280900,Census Tract 2809; Cook County; Illinois,402,,251553.0,1.5,9.5,8.0,6.2,25.1,2023
1400000US17031281900,Census Tract 2819; Cook County; Illinois,4296,125918.0,153890.0,11.4,7.6,21.3,14.7,27.0,2023
1400000US17031282700,Census Tract 2827; Cook County; Illinois,1054,88646.0,109922.0,17.6,12.9,18.8,11.9,13.5,2023
1400000US17031282800,Census Tract 2828; Cook County; Illinois,604,85000.0,109808.0,17.2,17.4,19.2,11.4,12.7,2023
1400000US17031283100,Census Tract 2831; Cook County; Illinois,1428,61806.0,77305.0,5.7,16.5,18.1,7.4,5.7,2023
1400000US17031283200,Census Tract 2832; Cook County; Illinois,823,64223.0,100986.0,22.2,13.2,14.1,4.4,11.8,2023
1400000US17031283800,Census Tract 2838; Cook County; Illinois,1609,86103.0,107339.0,6.3,8.1,18.8,11.5,16.2,2023
1400000US17031290900,Census Tract 2909; Cook County; Illinois,1302,46189.0,54637.0,24.6,10.4,5.5,5.8,1.2,2023
1400000US17031291200,Census Tract 2912; Cook County; Illinois,693,24555.0,47310.0,17.5,3.3,14.0,0.0,1.9,2023
1400000US17031291600,Census Tract 2916; Cook County; Illinois,609,125050.0,107129.0,3.3,10.0,45.5,0.0,14.1,2023
1400000US17031292200,Census Tract 2922; Cook County; Illinois,956,37028.0,64064.0,11.2,14.3,6.2,9.7,1.8,2023
1400000US17031292400,Census Tract 2924; Cook County; Illinois,696,40152.0,91034.0,18.4,0.6,6.5,0.0,12.5,2023
1400000US17031292500,Census Tract 2925; Cook County; Illinois,1488,54968.0,61293.0,19.8,16.1,16.9,1.6,1.8,2023
1400000US17031300500,Census Tract 3005; Cook County; Illinois,977,76023.0,76811.0,8.1,15.9,22.4,12.2,0.0,2023
1400000US17031300600,Census Tract 3006; Cook County; Illinois,959,51092.0,68699.0,37.3,6.5,4.3,8.1,3.9,2023
1400000US17031300700,Census Tract 3007; Cook County; Illinois,1797,49206.0,62074.0,13.2,17.3,10.1,1.2,4.2,2023
1400000US17031300800,Census Tract 3008; Cook County; Illinois,1246,31161.0,47172.0,8.2,13.9,0.2,4.1,1.7,2023
1400000US17031300900,Census Tract 3009; Cook County; Illinois,1647,34259.0,42317.0,10.8,0.4,7.2,1.4,2.7,2023
1400000US17031301100,Census Tract 3011; Cook County; Illinois,777,44598.0,57071.0,17.1,10.7,15.6,4.8,1.3,2023
1400000US17031301200,Census Tract 3012; Cook County; Illinois,1624,53654.0,65183.0,20.1,6.6,16.2,5.5,2.6,2023
1400000US17031301600,Census Tract 3016; Cook County; Illinois,1493,30158.0,41105.0,9.2,4.7,6.2,1.4,1.0,2023
1400000US17031301701,Census Tract 3017.01; Cook County; Illinois,1456,56460.0,75018.0,25.1,12.3,12.0,12.6,1.5,2023
1400000US17031301702,Census Tract 3017.02; Cook County; Illinois,1242,69000.0,82640.0,7.8,11.0,28.5,1.9,6.9,2023
1400000US17031301801,Census Tract 3018.01; Cook County; Illinois,1209,48944.0,60952.0,12.8,18.9,10.4,0.0,2.7,2023
1400000US17031301802,Census Tract 3018.02; Cook County; Illinois,945,25513.0,57792.0,2.4,3.0,16.8,9.6,0.0,2023
1400000US17031301803,Census Tract 3018.03; Cook County; Illinois,1179,59213.0,68788.0,14.3,16.2,17.6,3.5,2.7,2023
1400000US17031310200,Census Tract 3102; Cook County; Illinois,792,122422.0,132760.0,8.2,5.7,28.2,21.5,16.5,2023
1400000US17031310300,Census Tract 3103; Cook County; Illinois,794,75605.0,91058.0,12.7,19.9,15.5,7.6,8.9,2023
1400000US17031310400,Census Tract 3104; Cook County; Illinois,679,80786.0,119248.0,6.8,16.9,10.2,5.6,21.6,2023
1400000US17031310500,Census Tract 3105; Cook County; Illinois,683,52344.0,69257.0,15.8,10.5,18.9,0.0,5.9,2023
1400000US17031310600,Census Tract 3106; Cook County; Illinois,2523,75604.0,77648.0,8.5,15.3,27.5,5.1,3.5,2023
1400000US17031310700,Census Tract 3107; Cook County; Illinois,618,72684.0,73804.0,19.9,22.3,11.7,0.0,5.8,2023
1400000US17031310800,Census Tract 3108; Cook County; Illinois,1756,72059.0,86075.0,16.9,20.8,12.6,6.3,8.1,2023
1400000US17031310900,Census Tract 3109; Cook County; Illinois,1887,76758.0,95415.0,11.6,8.7,20.6,11.6,10.3,2023
1400000US17031320101,Census Tract 3201.01; Cook County; Illinois,5481,129221.0,263502.0,5.9,12.2,25.7,9.4,32.6,2023
1400000US17031320102,Census Tract 3201.02; Cook County; Illinois,2748,109211.0,183065.0,9.1,3.6,27.4,14.6,25.3,2023
1400000US17031320400,Census Tract 3204; Cook County; Illinois,844,137917.0,230495.0,9.1,6.8,13.3,14.2,34.4,2023
1400000US17031320600,Census Tract 3206; Cook County; Illinois,3752,117847.0,135300.0,8.0,13.7,26.9,11.4,20.3,2023
1400000US17031330101,Census Tract 3301.01; Cook County; Illinois,2709,181013.0,217772.0,1.8,9.4,19.5,25.2,37.7,2023
1400000US17031330102,Census Tract 3301.02; Cook County; Illinois,6366,110464.0,151024.0,12.8,21.5,13.4,9.5,28.2,2023
1400000US17031330103,Census Tract 3301.03; Cook County; Illinois,4902,122957.0,160747.0,6.5,18.4,12.2,21.1,22.8,2023
1400000US17031330200,Census Tract 3302; Cook County; Illinois,1784,140556.0,205284.0,2.5,7.2,18.0,9.2,37.1,2023
1400000US17031340300,Census Tract 3403; Cook County; Illinois,716,50543.0,74354.0,16.5,5.7,18.4,2.4,7.7,2023
1400000US17031340400,Census Tract 3404; Cook County; Illinois,700,41125.0,60832.0,18.7,4.6,11.9,6.9,2.9,2023
1400000US17031340500,Census Tract 3405; Cook County; Illinois,971,61018.0,81459.0,15.4,10.7,16.1,4.0,7.4,2023
1400000US17031340600,Census Tract 3406; Cook County; Illinois,494,20588.0,32028.0,19.8,5.5,2.8,0.0,0.0,2023
1400000US17031350100,Census Tract 3501; Cook County; Illinois,1484,65000.0,89328.0,28.2,16.8,10.1,3.7,6.5,2023
1400000US17031350400,Census Tract 3504; Cook County; Illinois,652,20938.0,33877.0,11.0,2.5,5.2,1.8,0.0,2023
1400000US17031351000,Census Tract 3510; Cook County; Illinois,2479,61347.0,84800.0,19.3,12.9,10.9,4.2,10.0,2023
1400000US17031351100,Census Tract 3511; Cook County; Illinois,1075,19913.0,28036.0,6.9,2.5,1.8,0.7,0.7,2023
1400000US17031351400,Census Tract 3514; Cook County; Illinois,795,30542.0,51413.0,16.2,4.3,5.9,0.0,4.3,2023
1400000US17031351500,Census Tract 3515; Cook County; Illinois,382,65938.0,81837.0,14.7,11.5,11.0,9.4,10.5,2023
1400000US17031360200,Census Tract 3602; Cook County; Illinois,809,28456.0,42057.0,17.1,2.5,1.2,2.2,2.3,2023
1400000US17031380100,Census Tract 3801; Cook County; Illinois,1049,79734.0,86849.0,2.9,17.9,22.8,5.1,9.3,2023
1400000US17031380200,Census Tract 3802; Cook County; Illinois,1212,18690.0,64732.0,8.3,4.0,4.8,4.2,3.1,2023
1400000US17031380600,Census Tract 3806; Cook County; Illinois,2087,35804.0,83751.0,4.6,10.6,10.5,10.2,7.8,2023
1400000US17031381200,Census Tract 3812; Cook County; Illinois,1096,53750.0,75190.0,8.0,14.1,17.4,5.5,5.0,2023
1400000US17031381400,Census Tract 3814; Cook County; Illinois,732,44399.0,60648.0,13.1,11.2,16.7,1.4,3.3,2023
1400000US17031381500,Census Tract 3815; Cook County; Illinois,421,25019.0,41029.0,2.6,1.2,18.8,0.0,0.2,2023
1400000US17031381700,Census Tract 3817; Cook County; Illinois,0,,,,,,,,2023
1400000US17031381800,Census Tract 3818; Cook County; Illinois,773,49671.0,65221.0,8.4,4.4,33.2,2.2,1.4,2023
1400000US17031381900,Census Tract 3819; Cook County; Illinois,521,65506.0,76263.0,17.9,19.4,6.0,0.8,14.2,2023
1400000US17031390100,Census Tract 3901; Cook County; Illinois,798,,126258.0,5.6,2.0,12.3,15.7,14.7,2023
1400000US17031390200,Census Tract 3902; Cook County; Illinois,908,109868.0,137735.0,9.8,9.5,20.8,5.3,29.6,2023
1400000US17031390300,Census Tract 3903; Cook County; Illinois,1540,35266.0,52826.0,10.1,10.5,13.4,6.1,0.6,2023
1400000US17031390400,Census Tract 3904; Cook County; Illinois,1482,31833.0,71299.0,4.2,7.2,10.9,5.6,8.0,2023
1400000US17031390500,Census Tract 3905; Cook County; Illinois,866,62188.0,176467.0,12.8,13.9,12.8,3.0,17.4,2023
1400000US17031390600,Census Tract 3906; Cook County; Illinois,877,94115.0,168964.0,15.5,7.3,7.4,6.7,33.6,2023
1400000US17031390700,Census Tract 3907; Cook County; Illinois,3474,67610.0,95595.0,15.0,13.4,18.1,8.8,5.5,2023
1400000US17031400300,Census Tract 4003; Cook County; Illinois,602,71288.0,67817.0,19.9,16.9,20.9,4.7,0.0,2023
1400000US17031400400,Census Tract 4004; Cook County; Illinois,896,40029.0,44177.0,3.3,24.1,7.9,0.6,0.0,2023
1400000US17031400500,Census Tract 4005; Cook County; Illinois,1204,24659.0,39576.0,16.0,6.0,3.0,1.7,0.7,2023
1400000US17031400800,Census Tract 4008; Cook County; Illinois,1328,22648.0,29515.0,4.4,9.6,0.0,1.7,0.0,2023
1400000US17031410100,Census Tract 4101; Cook County; Illinois,1428,58667.0,86438.0,17.3,8.5,10.8,9.2,8.5,2023
1400000US17031410200,Census Tract 4102; Cook County; Illinois,725,62591.0,80390.0,20.3,8.4,4.8,12.6,9.1,2023
1400000US17031410500,Census Tract 4105; Cook County; Illinois,1692,73041.0,98500.0,15.5,14.4,13.7,8.3,10.2,2023
1400000US17031410600,Census Tract 4106; Cook County; Illinois,1158,48071.0,86080.0,11.7,13.8,9.9,4.1,8.0,2023
1400000US17031410700,Census Tract 4107; Cook County; Illinois,1236,57000.0,82870.0,7.0,14.2,13.2,7.4,9.5,2023
