geo_id,tract_name,population,median_age,under_18_pct,age_65_plus_pct,white_pct,black_pct,asian_pct,hispanic_pct,year
1400000US17031071100,"Census Tract 711, Cook County, Illinois",3394,26.4,449,226,2459,56,388,3394,2019
1400000US17031071200,"Census Tract 712, Cook County, Illinois",1956,30.6,305,263,1431,162,160,1956,2019
1400000US17031071300,"Census Tract 713, Cook County, Illinois",4308,30.7,681,444,3360,45,597,4308,2019
1400000US17031071400,"Census Tract 714, Cook County, Illinois",5096,34.9,367,601,3990,282,274,5096,2019
1400000US17031071500,"Census Tract 715, Cook County, Illinois",6187,32.0,700,628,5223,131,462,6187,2019
1400000US17031071600,"Census Tract 716, Cook County, Illinois",1914,34.8,486,312,1398,217,171,1914,2019
1400000US17031071700,"Census Tract 717, Cook County, Illinois",1670,39.1,308,218,1198,149,160,1670,2019
1400000US17031071800,"Census Tract 718, Cook County, Illinois",2613,33.9,577,246,1807,297,305,2613,2019
1400000US17031080100,"Census Tract 801, Cook County, Illinois",6741,47.5,611,1686,5461,197,484,6741,2019
1400000US17031080201,"Census Tract 802.01, Cook County, Illinois",3160,40.0,77,924,2535,185,280,3160,2019
1400000US17031080202,"Census Tract 802.02, Cook County, Illinois",3339,34.9,134,536,2782,111,147,3339,2019
1400000US17031080300,"Census Tract 803, Cook County, Illinois",4911,31.5,542,270,3882,174,475,4911,2019
1400000US17031080400,"Census Tract 804, Cook County, Illinois",4331,27.5,1144,307,1300,2500,107,4331,2019
1400000US17031081000,"Census Tract 810, Cook County, Illinois",8204,32.1,250,1585,5130,1135,1201,8204,2019
1400000US17031081100,"Census Tract 811, Cook County, Illinois",4200,34.3,214,528,2886,399,336,4200,2019
1400000US17031081201,"Census Tract 812.01, Cook County, Illinois",4711,40.7,168,1157,3635,147,654,4711,2019
1400000US17031081202,"Census Tract 812.02, Cook County, Illinois",2928,57.6,246,1038,2497,72,210,2928,2019
1400000US17031081300,"Census Tract 813, Cook County, Illinois",5393,57.6,273,2046,4187,168,754,5393,2019
1400000US17031081401,"Census Tract 814.01, Cook County, Illinois",2224,44.0,67,661,1803,32,183,2224,2019
1400000US17031081402,"Census Tract 814.02, Cook County, Illinois",5651,36.6,474,1016,3553,237,1442,5651,2019
1400000US17031081403,"Census Tract 814.03, Cook County, Illinois",8450,34.2,519,730,5665,239,1906,8450,2019
1400000US17031081500,"Census Tract 815, Cook County, Illinois",4521,36.8,166,648,2979,91,1060,4521,2019
1400000US17031081600,"Census Tract 816, Cook County, Illinois",4040,33.4,325,347,2869,189,682,4040,2019
1400000US17031081700,"Census Tract 817, Cook County, Illinois",4118,32.0,109,258,2863,153,732,4118,2019
1400000US17031081800,"Census Tract 818, Cook County, Illinois",10298,32.9,851,637,7856,250,1340,10298,2019
1400000US17031081900,"Census Tract 819, Cook County, Illinois",1026,33.8,188,84,586,379,39,1026,2019
1400000US17031090100,"Census Tract 901, Cook County, Illinois",3509,42.6,872,627,2681,26,188,3509,2019
1400000US17031090200,"Census Tract 902, Cook County, Illinois",6416,42.0,1218,1020,5473,16,176,6416,2019
1400000US17031090300,"Census Tract 903, Cook County, Illinois",1339,39.3,328,191,1228,0,23,1339,2019
1400000US17031100100,"Census Tract 1001, Cook County, Illinois",5630,38.1,1116,807,4388,1,167,5630,2019
1400000US17031100200,"Census Tract 1002, Cook County, Illinois",6819,39.5,1215,1200,5283,178,248,6819,2019
1400000US17031100300,"Census Tract 1003, Cook County, Illinois",6259,51.0,924,1884,5021,29,303,6259,2019
1400000US17031100400,"Census Tract 1004, Cook County, Illinois",3404,40.6,905,563,2729,2,68,3404,2019
1400000US17031100500,"Census Tract 1005, Cook County, Illinois",5840,43.3,1366,1215,4715,17,152,5840,2019
1400000US17031100600,"Census Tract 1006, Cook County, Illinois",4792,41.0,1051,825,3203,60,363,4792,2019
1400000US17031100700,"Census Tract 1007, Cook County, Illinois",5180,44.8,891,850,3938,10,314,5180,2019
1400000US17031110100,"Census Tract 1101, Cook County, Illinois",5514,38.0,1310,832,3682,54,405,5514,2019
1400000US17031110200,"Census Tract 1102, Cook County, Illinois",3095,40.8,659,580,2053,42,368,3095,2019
1400000US17031110300,"Census Tract 1103, Cook County, Illinois",5331,39.1,1176,900,3554,11,354,5331,2019
1400000US17031110400,"Census Tract 1104, Cook County, Illinois",4666,42.0,859,770,2776,22,423,4666,2019
1400000US17031110501,"Census Tract 1105.01, Cook County, Illinois",5323,42.8,1015,782,2890,41,844,5323,2019
1400000US17031110502,"Census Tract 1105.02, Cook County, Illinois",3574,37.2,607,543,2105,123,231,3574,2019
1400000US17031120100,"Census Tract 1201, Cook County, Illinois",4158,45.2,989,811,3363,12,134,4158,2019
1400000US17031120200,"Census Tract 1202, Cook County, Illinois",4607,43.1,1176,970,3387,142,465,4607,2019
1400000US17031120300,"Census Tract 1203, Cook County, Illinois",6892,44.9,1831,1383,4973,59,869,6892,2019
1400000US17031120400,"Census Tract 1204, Cook County, Illinois",3727,38.2,917,398,1902,18,603,3727,2019
1400000US17031130100,"Census Tract 1301, Cook County, Illinois",5341,49.9,1294,1896,2907,186,1593,5341,2019
1400000US17031130200,"Census Tract 1302, Cook County, Illinois",1571,43.8,324,307,889,15,242,1571,2019
1400000US17031130300,"Census Tract 1303, Cook County, Illinois",5509,33.9,1336,602,2451,222,1491,5509,2019
1400000US17031140100,"Census Tract 1401, Cook County, Illinois",3194,30.8,855,116,1011,442,381,3194,2019
1400000US17031140200,"Census Tract 1402, Cook County, Illinois",6514,30.4,1237,564,2131,347,1156,6514,2019
1400000US17031140301,"Census Tract 1403.01, Cook County, Illinois",2839,31.9,824,259,397,57,642,2839,2019
1400000US17031140302,"Census Tract 1403.02, Cook County, Illinois",4189,37.7,849,756,1465,228,686,4189,2019
1400000US17031140400,"Census Tract 1404, Cook County, Illinois",5978,40.0,1241,844,2815,26,721,5978,2019
1400000US17031140500,"Census Tract 1405, Cook County, Illinois",3920,36.1,940,362,1275,217,809,3920,2019
1400000US17031140601,"Census Tract 1406.01, Cook County, Illinois",2886,36.6,621,321,661,329,695,2886,2019
1400000US17031140602,"Census Tract 1406.02, Cook County, Illinois",5003,31.5,1204,492,1146,285,676,5003,2019
1400000US17031140701,"Census Tract 1407.01, Cook County, Illinois",3028,34.0,665,174,723,161,556,3028,2019
1400000US17031140702,"Census Tract 1407.02, Cook County, Illinois",5882,32.9,1404,379,1461,183,286,5882,2019
1400000US17031140800,"Census Tract 1408, Cook County, Illinois",6373,37.2,1320,775,2955,186,783,6373,2019
1400000US17031150200,"Census Tract 1502, Cook County, Illinois",7753,37.3,1414,894,4202,41,557,7753,2019
1400000US17031150300,"Census Tract 1503, Cook County, Illinois",7862,38.9,1421,1195,4325,163,332,7862,2019
1400000US17031150401,"Census Tract 1504.01, Cook County, Illinois",4909,40.5,1116,695,2932,91,225,4909,2019
1400000US17031150402,"Census Tract 1504.02, Cook County, Illinois",3817,35.6,861,443,2281,42,183,3817,2019
1400000US17031150501,"Census Tract 1505.01, Cook County, Illinois",3903,42.6,711,683,2337,127,209,3903,2019
1400000US17031150502,"Census Tract 1505.02, Cook County, Illinois",4339,38.7,1084,578,2551,71,238,4339,2019
1400000US17031150600,"Census Tract 1506, Cook County, Illinois",4063,38.3,838,616,1909,78,333,4063,2019
1400000US17031150700,"Census Tract 1507, Cook County, Illinois",4040,41.0,834,610,1775,70,243,4040,2019
1400000US17031150800,"Census Tract 1508, Cook County, Illinois",4814,41.4,826,548,2043,66,87,4814,2019
1400000US17031151001,"Census Tract 1510.01, Cook County, Illinois",2803,36.1,701,315,776,57,129,2803,2019
1400000US17031151002,"Census Tract 1510.02, Cook County, Illinois",4892,36.4,1244,501,1183,90,61,4892,2019
1400000US17031151100,"Census Tract 1511, Cook County, Illinois",5335,36.2,1345,560,1622,42,346,5335,2019
1400000US17031151200,"Census Tract 1512, Cook County, Illinois",3616,40.8,706,424,1567,21,227,3616,2019
1400000US17031160100,"Census Tract 1601, Cook County, Illinois",2537,38.0,576,395,1181,8,436,2537,2019
1400000US17031160200,"Census Tract 1602, Cook County, Illinois",3023,43.9,607,461,1862,92,356,3023,2019
1400000US17031160300,"Census Tract 1603, Cook County, Illinois",3524,35.4,441,606,2088,203,487,3524,2019
1400000US17031160400,"Census Tract 1604, Cook County, Illinois",4734,35.9,892,513,2241,200,310,4734,2019
1400000US17031160501,"Census Tract 1605.01, Cook County, Illinois",4019,33.9,956,323,1104,188,517,4019,2019
1400000US17031160502,"Census Tract 1605.02, Cook County, Illinois",3729,33.9,771,355,1003,45,173,3729,2019
1400000US17031160601,"Census Tract 1606.01, Cook County, Illinois",3362,35.8,734,303,1643,96,195,3362,2019
1400000US17031160602,"Census Tract 1606.02, Cook County, Illinois",3735,36.4,746,333,1394,140,361,3735,2019
1400000US17031160700,"Census Tract 1607, Cook County, Illinois",5811,39.9,844,636,2497,242,500,5811,2019
1400000US17031160800,"Census Tract 1608, Cook County, Illinois",5459,35.0,983,445,1558,151,477,5459,2019
1400000US17031160900,"Census Tract 1609, Cook County, Illinois",2535,33.8,554,182,1450,79,203,2535,2019
1400000US17031161000,"Census Tract 1610, Cook County, Illinois",2171,36.0,567,219,1300,42,107,2171,2019
1400000US17031161100,"Census Tract 1611, Cook County, Illinois",2038,38.3,560,168,1267,143,144,2038,2019
1400000US17031161200,"Census Tract 1612, Cook County, Illinois",3121,34.9,693,268,942,26,139,3121,2019
1400000US17031161300,"Census Tract 1613, Cook County, Illinois",3732,37.5,692,440,1372,95,124,3732,2019
1400000US17031170100,"Census Tract 1701, Cook County, Illinois",1931,56.6,108,717,1526,117,94,1931,2019
1400000US17031170200,"Census Tract 1702, Cook County, Illinois",3754,43.1,706,685,2087,1,351,3754,2019
1400000US17031170300,"Census Tract 1703, Cook County, Illinois",5338,39.4,1172,853,3086,3,331,5338,2019
1400000US17031170400,"Census Tract 1704, Cook County, Illinois",4189,42.0,880,728,2672,112,187,4189,2019
1400000US17031170500,"Census Tract 1705, Cook County, Illinois",5519,43.5,1133,925,3965,0,344,5519,2019
1400000US17031170600,"Census Tract 1706, Cook County, Illinois",2487,46.5,491,529,1950,39,47,2487,2019
1400000US17031170700,"Census Tract 1707, Cook County, Illinois",3295,40.8,742,488,2248,0,223,3295,2019
1400000US17031170800,"Census Tract 1708, Cook County, Illinois",4099,39.5,829,634,2422,44,282,4099,2019
1400000US17031170900,"Census Tract 1709, Cook County, Illinois",1943,40.7,448,294,967,89,59,1943,2019
1400000US17031171000,"Census Tract 1710, Cook County, Illinois",6877,41.2,1398,1253,4164,296,338,6877,2019
1400000US17031171100,"Census Tract 1711, Cook County, Illinois",4013,36.6,989,545,1993,21,253,4013,2019
1400000US17031180100,"Census Tract 1801, Cook County, Illinois",6228,38.2,1223,940,2738,30,396,6228,2019
1400000US17031190100,"Census Tract 1901, Cook County, Illinois",2453,35.2,606,315,238,31,58,2453,2019
1400000US17031190200,"Census Tract 1902, Cook County, Illinois",5838,33.1,1565,555,716,158,153,5838,2019
1400000US17031190300,"Census Tract 1903, Cook County, Illinois",5518,40.4,1137,666,1619,52,96,5518,2019
1400000US17031190401,"Census Tract 1904.01, Cook County, Illinois",4394,36.4,1056,530,1284,61,332,4394,2019
1400000US17031190402,"Census Tract 1904.02, Cook County, Illinois",5385,36.4,1461,570,1511,91,15,5385,2019
1400000US17031190601,"Census Tract 1906.01, Cook County, Illinois",4976,35.2,1162,423,404,227,78,4976,2019
1400000US17031190602,"Census Tract 1906.02, Cook County, Illinois",5123,39.5,1126,568,777,156,95,5123,2019
1400000US17031190701,"Census Tract 1907.01, Cook County, Illinois",2735,36.0,713,243,352,29,42,2735,2019
1400000US17031190702,"Census Tract 1907.02, Cook County, Illinois",5056,30.9,1639,362,351,118,0,5056,2019
1400000US17031190800,"Census Tract 1908, Cook County, Illinois",6951,35.2,1884,735,647,79,58,6951,2019
1400000US17031190900,"Census Tract 1909, Cook County, Illinois",2235,32.8,487,321,175,76,0,2235,2019
1400000US17031191000,"Census Tract 1910, Cook County, Illinois",2730,36.7,673,335,172,54,148,2730,2019
1400000US17031191100,"Census Tract 1911, Cook County, Illinois",6927,31.5,2383,523,374,303,130,6927,2019
1400000US17031191200,"Census Tract 1912, Cook County, Illinois",4053,28.6,1289,210,188,15,1,4053,2019
1400000US17031191301,"Census Tract 1913.01, Cook County, Illinois",5525,33.5,1592,559,130,169,147,5525,2019
1400000US17031191302,"Census Tract 1913.02, Cook County, Illinois",5046,33.4,1469,365,494,65,0,5046,2019
1400000US17031200100,"Census Tract 2001, Cook County, Illinois",3836,36.9,889,502,795,94,166,3836,2019
1400000US17031200200,"Census Tract 2002, Cook County, Illinois",4848,37.8,732,617,499,216,71,4848,2019
1400000US17031200300,"Census Tract 2003, Cook County, Illinois",1919,31.2,434,181,154,33,31,1919,2019
1400000US17031200401,"Census Tract 2004.01, Cook County, Illinois",3697,32.9,1064,288,349,117,27,3697,2019
1400000US17031200402,"Census Tract 2004.02, Cook County, Illinois",4477,31.9,1227,427,283,187,185,4477,2019
1400000US17031210100,"Census Tract 2101, Cook County, Illinois",4102,33.3,905,370,1801,143,264,4102,2019
1400000US17031210400,"Census Tract 2104, Cook County, Illinois",2580,34.2,551,307,700,66,31,2580,2019
1400000US17031210501,"Census Tract 2105.01, Cook County, Illinois",3033,32.9,505,184,952,168,102,3033,2019
1400000US17031210502,"Census Tract 2105.02, Cook County, Illinois",4470,30.0,1173,263,1166,160,80,4470,2019
1400000US17031210601,"Census Tract 2106.01, Cook County, Illinois",2841,35.0,452,333,981,3,148,2841,2019
1400000US17031210602,"Census Tract 2106.02, Cook County, Illinois",4092,32.7,759,386,1240,9,231,4092,2019
1400000US17031210700,"Census Tract 2107, Cook County, Illinois",4240,32.0,846,385,1500,46,159,4240,2019
1400000US17031210800,"Census Tract 2108, Cook County, Illinois",1165,30.7,173,49,385,7,14,1165,2019
1400000US17031210900,"Census Tract 2109, Cook County, Illinois",3058,31.6,601,332,1544,170,161,3058,2019
1400000US17031220300,"Census Tract 2203, Cook County, Illinois",2068,34.8,306,204,1323,30,115,2068,2019
1400000US17031220400,"Census Tract 2204, Cook County, Illinois",2747,33.1,443,258,2046,33,194,2747,2019
1400000US17031220500,"Census Tract 2205, Cook County, Illinois",2503,31.5,174,230,1535,107,142,2503,2019
1400000US17031220601,"Census Tract 2206.01, Cook County, Illinois",1612,32.7,286,135,898,31,29,1612,2019
1400000US17031220602,"Census Tract 2206.02, Cook County, Illinois",4916,31.3,691,443,2606,202,269,4916,2019
1400000US17031220701,"Census Tract 2207.01, Cook County, Illinois",3213,32.9,751,194,792,117,47,3213,2019
1400000US17031220702,"Census Tract 2207.02, Cook County, Illinois",3902,31.0,891,159,1060,139,104,3902,2019
1400000US17031220901,"Census Tract 2209.01, Cook County, Illinois",2998,31.1,729,305,639,225,28,2998,2019
1400000US17031220902,"Census Tract 2209.02, Cook County, Illinois",2808,33.9,661,254,505,17,31,2808,2019
1400000US17031221000,"Census Tract 2210, Cook County, Illinois",2771,30.3,704,71,891,219,49,2771,2019
1400000US17031221100,"Census Tract 2211, Cook County, Illinois",4868,31.9,608,585,2233,330,159,4868,2019
1400000US17031221200,"Census Tract 2212, Cook County, Illinois",3174,31.5,441,260,1845,116,79,3174,2019
1400000US17031221300,"Census Tract 2213, Cook County, Illinois",2879,31.7,419,187,1412,66,155,2879,2019
1400000US17031221400,"Census Tract 2214, Cook County, Illinois",3144,32.5,574,115,1412,149,123,3144,2019
1400000US17031221500,"Census Tract 2215, Cook County, Illinois",2726,35.3,336,397,1393,185,220,2726,2019
1400000US17031221600,"Census Tract 2216, Cook County, Illinois",3268,31.0,606,158,2347,107,148,3268,2019
1400000US17031222200,"Census Tract 2222, Cook County, Illinois",2327,30.6,424,80,1668,87,152,2327,2019
1400000US17031222500,"Census Tract 2225, Cook County, Illinois",1692,32.5,364,110,761,73,9,1692,2019
1400000US17031222600,"Census Tract 2226, Cook County, Illinois",1663,31.2,283,77,1009,116,35,1663,2019
1400000US17031222700,"Census Tract 2227, Cook County, Illinois",2564,29.7,633,139,855,173,34,2564,2019
1400000US17031222800,"Census Tract 2228, Cook County, Illinois",1012,27.6,261,23,294,56,0,1012,2019
1400000US17031222900,"Census Tract 2229, Cook County, Illinois",1005,31.7,211,104,174,98,0,1005,2019
1400000US17031230100,"Census Tract 2301, Cook County, Illinois",1620,31.8,241,108,574,104,50,1620,2019
1400000US17031230200,"Census Tract 2302, Cook County, Illinois",2258,33.1,609,182,401,389,62,2258,2019
1400000US17031230300,"Census Tract 2303, Cook County, Illinois",972,31.2,220,77,110,101,0,972,2019
1400000US17031230400,"Census Tract 2304, Cook County, Illinois",2090,35.3,434,222,285,12,40,2090,2019
1400000US17031230500,"Census Tract 2305, Cook County, Illinois",3327,35.5,869,336,135,209,8,3327,2019
1400000US17031230600,"Census Tract 2306, Cook County, Illinois",6988,30.7,1933,376,171,1104,0,6988,2019
1400000US17031230700,"Census Tract 2307, Cook County, Illinois",6252,30.8,2030,354,324,264,0,6252,2019
1400000US17031230800,"Census Tract 2308, Cook County, Illinois",1232,31.8,418,98,140,47,0,1232,2019
1400000US17031230900,"Census Tract 2309, Cook County, Illinois",4808,34.3,945,449,1061,541,82,4808,2019
1400000US17031231100,"Census Tract 2311, Cook County, Illinois",1217,33.0,334,164,49,680,0,1217,2019
1400000US17031231200,"Census Tract 2312, Cook County, Illinois",6504,30.9,1858,831,87,4011,0,6504,2019
1400000US17031231500,"Census Tract 2315, Cook County, Illinois",5586,40.4,1207,759,47,4599,0,5586,2019
1400000US17031240200,"Census Tract 2402, Cook County, Illinois",1633,32.7,224,148,1204,23,93,1633,2019
1400000US17031240300,"Census Tract 2403, Cook County, Illinois",1215,31.8,204,68,1005,62,64,1215,2019
1400000US17031240500,"Census Tract 2405, Cook County, Illinois",2425,32.9,381,79,1985,42,183,2425,2019
1400000US17031240600,"Census Tract 2406, Cook County, Illinois",1725,31.1,381,100,949,146,27,1725,2019
1400000US17031240700,"Census Tract 2407, Cook County, Illinois",1876,32.5,396,138,644,56,53,1876,2019
1400000US17031240800,"Census Tract 2408, Cook County, Illinois",1370,32.0,228,70,627,74,55,1370,2019
1400000US17031240900,"Census Tract 2409, Cook County, Illinois",981,37.6,186,142,307,99,88,981,2019
1400000US17031241000,"Census Tract 2410, Cook County, Illinois",2097,31.6,351,209,732,177,99,2097,2019
1400000US17031241100,"Census Tract 2411, Cook County, Illinois",3758,30.6,535,138,1740,374,159,3758,2019
1400000US17031241200,"Census Tract 2412, Cook County, Illinois",1820,30.9,187,210,1167,101,185,1820,2019
1400000US17031241300,"Census Tract 2413, Cook County, Illinois",1995,31.5,313,146,1425,238,49,1995,2019
1400000US17031241400,"Census Tract 2414, Cook County, Illinois",5480,31.0,597,406,4235,390,223,5480,2019
1400000US17031241500,"Census Tract 2415, Cook County, Illinois",2791,31.1,345,33,2199,61,95,2791,2019
1400000US17031241600,"Census Tract 2416, Cook County, Illinois",3480,30.0,213,145,2315,80,250,3480,2019
1400000US17031242000,"Census Tract 2420, Cook County, Illinois",4763,30.1,346,414,2815,648,482,4763,2019
1400000US17031242100,"Census Tract 2421, Cook County, Illinois",3855,31.4,450,80,2739,59,262,3855,2019
1400000US17031242200,"Census Tract 2422, Cook County, Illinois",3670,32.2,437,60,2747,115,148,3670,2019
1400000US17031242300,"Census Tract 2423, Cook County, Illinois",3517,34.1,515,140,2729,11,206,3517,2019
1400000US17031242400,"Census Tract 2424, Cook County, Illinois",2729,32.9,256,154,2383,41,39,2729,2019
1400000US17031242500,"Census Tract 2425, Cook County, Illinois",3477,33.1,578,277,1870,246,61,3477,2019
